ts,price,size,side,trade_id
'2025-05-24 12:19:45.047,12.896,9.4142,buy,71640409
'2025-05-24 12:19:46.022,12.894,5,sell,71640410
'2025-05-24 12:19:49.622,12.892,0.15,buy,71640411
'2025-05-24 12:19:56.176,12.892,2.7157,buy,71640412
'2025-05-24 12:20:03.947,12.891,5.0316,buy,71640413
'2025-05-24 12:20:06.037,12.889,0.6881,sell,71640415
'2025-05-24 12:20:06.039,12.888,41.1504,sell,71640417
'2025-05-24 12:20:06.086,12.887,0.15,sell,71640418
'2025-05-24 12:20:12.299,12.89,0.15,buy,71640419
'2025-05-24 12:20:12.299,12.891,88.2649,buy,71640423
'2025-05-24 12:20:12.724,12.891,140.4887,sell,71640429
'2025-05-24 12:20:12.724,12.89,91.9652,sell,71640433
'2025-05-24 12:20:12.724,12.889,167.6581,sell,71640438
'2025-05-24 12:20:14.047,12.892,5.6854,buy,71640439
'2025-05-24 12:20:20.919,12.892,4.3101,buy,71640440
