ts,price,size,side,trade_id
'2025-05-21 19:37:05.554,0.000013219,45150001,buy,114427706
'2025-05-21 19:37:05.554,0.00001322,36484896,buy,114427708
'2025-05-21 19:37:05.554,0.000013221,150000,buy,114427709
'2025-05-21 19:37:05.554,0.000013222,45150000,buy,114427711
'2025-05-21 19:37:05.554,0.000013223,36484896,buy,114427713
'2025-05-21 19:37:05.554,0.000013224,146231341,buy,114427719
'2025-05-21 19:37:05.554,0.000013225,45704669,buy,114427722
'2025-05-21 19:37:05.554,0.000013226,140799113,buy,114427726
'2025-05-21 19:37:05.560,0.000013227,150001,buy,114427727
'2025-05-21 19:37:05.560,0.000013228,45150001,buy,114427729
'2025-05-21 19:37:05.560,0.000013229,150001,buy,114427730
'2025-05-21 19:37:05.560,0.00001323,53106545,buy,114427733
'2025-05-21 19:37:05.560,0.000013231,306760492,buy,114427736
'2025-05-21 19:37:05.560,0.000013232,111793908,buy,114427740
'2025-05-21 19:37:05.560,0.000013233,24513080,buy,114427743
'2025-05-21 19:37:05.560,0.000013234,73824034,buy,114427747
'2025-05-21 19:37:05.560,0.000013235,38323258,buy,114427750
'2025-05-21 19:37:05.560,0.000013236,800415118,buy,114427753
'2025-05-21 19:37:05.560,0.000013237,8156976,buy,114427755
'2025-05-21 19:37:05.560,0.000013238,191267220,buy,114427758
'2025-05-21 19:37:05.562,0.000013226,37026600,sell,114427761
'2025-05-21 19:37:05.562,0.000013226,45,sell,114427762
'2025-05-21 19:37:05.563,0.000013226,18800000,buy,114427763
'2025-05-21 19:37:05.564,0.000013234,37781472,buy,114427764
'2025-05-21 19:37:05.564,0.000013237,28415438,buy,114427765
'2025-05-21 19:37:05.565,0.000013233,21966732,sell,114427766
'2025-05-21 19:37:05.565,0.000013233,4581878,sell,114427767
'2025-05-21 19:37:05.565,0.000013232,17384854,sell,114427769
'2025-05-21 19:37:05.565,0.000013232,20928937,sell,114427770
'2025-05-21 19:37:05.565,0.000013231,1051102,sell,114427771
'2025-05-21 19:37:05.567,0.000013227,21980039,sell,114427772
'2025-05-21 19:37:05.569,0.000013236,18800000,buy,114427773
'2025-05-21 19:37:05.572,0.000013239,1189104,buy,114427778
'2025-05-21 19:37:05.572,0.00001324,52810896,buy,114427783
'2025-05-21 19:37:05.574,0.000013233,37802895,sell,114427784
'2025-05-21 19:37:05.576,0.000013233,21980039,sell,114427785
'2025-05-21 19:37:05.576,0.000013233,21980039,sell,114427786
'2025-05-21 19:37:05.578,0.000013233,37802895,sell,114427787
'2025-05-21 19:37:05.578,0.000013233,37802895,sell,114427788
'2025-05-21 19:37:05.580,0.000013233,37802895,sell,114427789
'2025-05-21 19:37:05.581,0.000013233,37802895,sell,114427790
'2025-05-21 19:37:05.586,0.000013234,26795358,sell,114427792
'2025-05-21 19:37:05.597,0.000013237,18870069,buy,114427793
'2025-05-21 19:37:05.598,0.000013237,30629931,buy,114427794
'2025-05-21 19:37:05.598,0.000013238,895652,buy,114427795
'2025-05-21 19:37:05.598,0.000013239,56581014,buy,114427797
'2025-05-21 19:37:05.615,0.000013236,489265,sell,114427798
'2025-05-21 19:37:05.615,0.000013235,21262500,sell,114427799
'2025-05-21 19:37:05.616,0.000013234,102523443,sell,114427801
'2025-05-21 19:37:05.753,0.000013235,54000000,buy,114427804
'2025-05-21 19:37:05.831,0.000013237,13204044,buy,114427805
'2025-05-21 19:37:05.831,0.000013237,44037391,buy,114427806
'2025-05-21 19:37:05.831,0.000013237,77021031,buy,114427807
'2025-05-21 19:37:05.872,0.000013241,347505,sell,114427808
'2025-05-21 19:37:05.883,0.000013241,201785,sell,114427809
'2025-05-21 19:37:06.585,0.000013243,1003900,buy,114427813
'2025-05-21 19:37:06.592,0.000013243,22,buy,114427814
'2025-05-21 19:37:06.599,0.000013244,151011,buy,114427815
'2025-05-21 19:37:06.637,0.000013244,906204,buy,114427816
'2025-05-21 19:37:06.890,0.000013243,1540297,sell,114427818
'2025-05-21 19:37:06.952,0.000013244,463400,buy,114427820
'2025-05-21 19:37:06.952,0.000013244,55,buy,114427821
'2025-05-21 19:37:06.952,0.000013245,392804,buy,114427822
'2025-05-21 19:37:06.952,0.000013246,305645,buy,114427823
'2025-05-21 19:37:06.952,0.000013247,253987,buy,114427824
'2025-05-21 19:37:06.953,0.000013248,205482,buy,114427825
'2025-05-21 19:37:07.265,0.000013247,188637183,sell,114427826
'2025-05-21 19:37:07.265,0.000013246,18800000,sell,114427827
'2025-05-21 19:37:07.385,0.000013246,10000000,buy,114427828
'2025-05-21 19:37:07.387,0.000013249,45731971,buy,114427837
'2025-05-21 19:37:07.390,0.000013249,77745718,buy,114427838
'2025-05-21 19:37:07.390,0.000013249,24005327,buy,114427839
'2025-05-21 19:37:07.394,0.00001325,85922200,buy,114427853
'2025-05-21 19:37:07.395,0.00001325,11198261,buy,114427854
'2025-05-21 19:37:07.395,0.00001325,79648561,buy,114427855
'2025-05-21 19:37:07.399,0.000013253,414365,buy,114427857
'2025-05-21 19:37:07.404,0.000013254,27442395,buy,114427868
'2025-05-21 19:37:08.594,0.000013253,5000000,sell,114427869
'2025-05-21 19:37:08.594,0.000013253,5000000,sell,114427870
'2025-05-21 19:37:09.714,0.000013255,25999161,buy,114427872
'2025-05-21 19:37:09.717,0.000013255,25999100,buy,114427873
'2025-05-21 19:37:09.717,0.000013255,25999100,buy,114427874
'2025-05-21 19:37:09.717,0.000013255,301100,buy,114427875
'2025-05-21 19:37:09.729,0.000013255,22335344,buy,114427876
'2025-05-21 19:37:09.732,0.000013256,301140,buy,114427877
'2025-05-21 19:37:09.814,0.000013256,18000000,sell,114427879
'2025-05-21 19:37:09.814,0.000013256,19026645,sell,114427881
'2025-05-21 19:37:09.814,0.000013255,17973355,sell,114427882
'2025-05-21 19:37:09.824,0.000013254,18000000,sell,114427883
'2025-05-21 19:37:09.856,0.000013254,37700000,sell,114427885
'2025-05-21 19:37:09.861,0.000013254,37713000,sell,114427886
'2025-05-21 19:37:09.862,0.000013254,120424603,sell,114427887
'2025-05-21 19:37:09.867,0.000013253,150000,sell,114427888
'2025-05-21 19:37:09.867,0.000013252,150000,sell,114427889
'2025-05-21 19:37:09.867,0.000013251,4700000,sell,114427890
'2025-05-21 19:37:09.867,0.000013251,5000000,sell,114427891
'2025-05-21 19:37:10.065,0.00001325,45000000,sell,114427892
'2025-05-21 19:37:10.271,0.000013249,18494957,buy,114427893
'2025-05-21 19:37:10.541,0.000013249,31508692,buy,114427894
'2025-05-21 19:37:10.557,0.000013249,13995143,buy,114427895
'2025-05-21 19:37:10.619,0.000013249,9396149,buy,114427896
'2025-05-21 19:37:10.737,0.000013249,69442177,sell,114427900
'2025-05-21 19:37:10.737,0.000013248,95972903,sell,114427904
'2025-05-21 19:37:10.739,0.000013251,1074857,sell,114427905
'2025-05-21 19:37:10.739,0.000013246,45150000,sell,114427907
'2025-05-21 19:37:10.739,0.000013245,45417644,sell,114427909
'2025-05-21 19:37:10.772,0.000013245,37700000,sell,114427910
'2025-05-21 19:37:11.561,0.00001325,27001574,buy,114427911
'2025-05-21 19:37:11.561,0.00001325,22998426,buy,114427912
'2025-05-21 19:37:11.680,0.000013252,16211891,sell,114427914
'2025-05-21 19:37:11.683,0.000013251,289707,sell,114427915
'2025-05-21 19:37:11.683,0.00001325,536277,sell,114427917
'2025-05-21 19:37:11.683,0.000013249,150000,sell,114427918
'2025-05-21 19:37:11.683,0.000013248,36724016,sell,114427920
'2025-05-21 19:37:11.694,0.000013248,4000000,sell,114427921
'2025-05-21 19:37:12.746,0.000013247,13300000,sell,114427923
'2025-05-21 19:37:12.746,0.000013246,45150000,sell,114427925
'2025-05-21 19:37:12.746,0.000013245,188808031,sell,114427927
'2025-05-21 19:37:12.746,0.000013244,150000,sell,114427928
'2025-05-21 19:37:12.763,0.000013241,24406364,sell,114427929
'2025-05-21 19:37:12.782,0.000013241,37700000,sell,114427931
'2025-05-21 19:37:13.079,0.000013246,10000000,buy,114427932
'2025-05-21 19:37:13.092,0.000013245,761250,sell,114427933
'2025-05-21 19:37:13.164,0.000013246,15200000,sell,114427935
'2025-05-21 19:37:13.213,0.000013246,10000000,sell,114427936
'2025-05-21 19:37:13.213,0.000013245,27700000,sell,114427937
