ts,price,size,side,trade_id
'2025-05-21 19:37:49.943,0.22841,380,sell,349240871
'2025-05-21 19:37:49.943,0.22841,420,sell,349240872
'2025-05-21 19:37:49.943,0.22841,370,sell,349240873
'2025-05-21 19:37:50.235,0.2284,20,sell,349240874
'2025-05-21 19:37:50.279,0.22839,10,sell,349240875
'2025-05-21 19:37:50.322,0.22836,1660,sell,349240877
'2025-05-21 19:37:50.340,0.22837,2000,sell,349240878
'2025-05-21 19:37:50.341,0.22837,2000,sell,349240879
'2025-05-21 19:37:50.342,0.22836,2000,sell,349240880
'2025-05-21 19:37:50.499,0.2284,10,buy,349240881
'2025-05-21 19:37:50.544,0.22841,1980,sell,349240882
'2025-05-21 19:37:50.602,0.2284,2190,sell,349240885
'2025-05-21 19:37:50.602,0.2284,2190,sell,349240886
'2025-05-21 19:37:50.602,0.22839,2190,sell,349240888
'2025-05-21 19:37:50.686,0.22838,2190,sell,349240889
'2025-05-21 19:37:50.686,0.22838,2190,sell,349240890
'2025-05-21 19:37:50.972,0.22838,2190,sell,349240891
'2025-05-21 19:37:51.056,0.22838,2190,sell,349240893
'2025-05-21 19:37:51.060,0.22836,1660,sell,349240894
'2025-05-21 19:37:51.231,0.22837,12468.940875,buy,349240895
'2025-05-21 19:37:51.343,0.22837,2190,sell,349240896
'2025-05-21 19:37:51.431,0.22837,2190,sell,349240897
'2025-05-21 19:37:51.710,0.22836,2190,sell,349240898
'2025-05-21 19:37:51.710,0.22836,2190,sell,349240899
'2025-05-21 19:37:51.711,0.22836,420,sell,349240900
'2025-05-21 19:37:51.712,0.22836,420,sell,349240901
'2025-05-21 19:37:51.760,0.22835,183.569564,sell,349240903
'2025-05-21 19:37:51.802,0.22833,2190,sell,349240905
'2025-05-21 19:37:51.802,0.22833,2190,sell,349240906
'2025-05-21 19:37:52.051,0.22833,12723,buy,349240908
'2025-05-21 19:37:52.062,0.22833,1673,buy,349240910
'2025-05-21 19:37:52.062,0.22833,10000,buy,349240911
'2025-05-21 19:37:52.063,0.22833,796.056856,buy,349240912
'2025-05-21 19:37:52.072,0.22835,10,buy,349240913
'2025-05-21 19:37:52.183,0.22835,10,sell,349240914
'2025-05-21 19:37:52.210,0.22833,2000,sell,349240915
